doi,pubmed_id,title,abstract,authors,journal,year
10.1007_s00122-025-04833-y,39921737,Histone acetyltransferase Sas3 in Phomopsis liquidambaris promotes spermidine biosynthesis against Fusarium graminearum in wheat,"Fusarium head blight (FHB) is a common wheat disease caused mainly by Fusarium graminearum. The present study showed that overexpression of the histone acetyltransferase Sas3 in Phomopsis liquidambaris regulated the synthesis of spermidine and promoted resistance to F. graminearum in wheat. Sas3 localized in the nucleus plays a key role in acetylating lysines 9 and 14 of histone H3 (H3K9 and H3K14) and clearly promotes the development and growth of P. liquidambaris in the overexpression strain OE-Sas3 and knockout strain Ko-Sas3. The OE-Sas3 strain promoted the growth of wheat seedlings and increased the level of reactive oxygen species (ROS) pumps, which increased the activities of the catalase (CAT) and peroxidase (POD) and the expression levels of genes involved in the jasmonic acid, ethylene, and salicylic acid pathways. Furthermore, OE-Sas3 increased the level of resistance of wheat to F. graminearum through the positive regulation of sper- midine biosynthesis, which reduced the incidence of wheat spike disease from 76 to 54% and that of grain disease from 52.35 to 32.68%. This study provides a new perspective for the application of P. liquidambaris as a biocontrol agent via rational design and improved FHB resistance.","Cui X, Yang Z, Wang L, Dong Y, Ke S, Zhan Z, Dai C, Mei Y",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04838-7,40021553,Fine mapping of stripe rust resistance gene YrAn1589 in common wheat using Wheat660K SNP array and BSR-Seq,"Stripe rust, caused by Puccinia. striiformis f. sp. tritici (Pst), is a devastating fungal disease that can significantly reduce wheat yield. The Chinese wheat cultivar Annong1589 demonstrates high resistance against the predominant Pst races in the Huang-Huai valley wheat region. The present study aimed to identify the stripe rust resistance gene in Annong1589. Genetic analysis indicated that the resistance in Annong1589 was conferred by a single dominant gene, provisionally desig- nated YrAn1589. Using Wheat660K SNP array, bulked segregant RNA sequencing and new molecular markers developed, the resistance gene was mapped to a 160.9-166.6 kb region between CAPS8 and CAPS10 on chromosome 3BL based on IWGSC CS RefSeq v2.1 and eight other reference genome sequences, including eight high-confidence annotated genes. Transcriptome and qRT-PCR analyses revealed significantly upregulated expression of TraesCS3B03G1054600 in resistant plants following CYR32 inoculation, suggesting it is a potential candidate gene for YrAn1589. A functional marker CAPS9 developed from a A_G polymorphic SNP in the candidate co-segregated with YrAn1589 in the F2 population. Subcellular localization experiments showed that TraesCS3B03G1054600 protein was localized in the cytoplasm and nucleus, implying its role in immune response and resistance. Our findings establish YrAn1589 as a new stripe rust resistance gene, providing valuable gene resource and molecular markers for improvement of stripe rust resistance in wheat.","Hao W, Wu Y, Guo Q, Wu J, Lin M, Hu Q, Tandayu E, Lu J, Si H, Ma C, Wang X, Chen C",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04847-6,40053141,Genetic dissection for seedling root-related traits using multiple-methods in bread wheat (Triticum aestivum L.),"The root system of wheat affects water and fertilizer use efficiency, stress tolerance, and agronomic traits. Using association analysis and linkage mapping, QTL associated with 11 seedling-stage root traits were identified with single nucleotide polymorphisms (SNPs) and SCVs under both hydroponic nutrient solution culture experiment (NCE) and ver- miculite culture experiment (VCE). Except for maximum root length (MRL), the root traits of seedlings under NCE and VCE differed significantly. Root fresh weight (RFW) and root dry weight (RDW) were significantly correlated with most agronomic traits and grain yield. Identification of RFW and RDW by NCE might provide a reference basis for VCE. Co- localization analysis revealed that NCE and VCE simultaneously detected SNP-loci viz. QRdw.sxau-6A, QRd.sxau-1B.2, and QDw.sxau-6A (5.56-8.76% of R 2). The SCV-loci Mr1B-3, Mr3A-3 and Mr3A-4 were detected in both NCE and VCE (4.74-9.07% of R2). Furthermore, QRdw.sxau-6A, QSfw.sxau-6A and QRd.sxau-4A were detected using the mixed linear model (MLM), 3 Variance-component multi-locus random-SNP-effect Mixed Linear Mode (3VmrMLM) and rrBLUP. In the association panel, SNPs and SCVs co-localized to 14 MTAs, of which Mr5A-6 and QRd.sxau-5A were significantly associated with root diameter (RD). The association panel and doubled haploid (DH) population co-located 10 QTL, of which QDw.sxau-1D was stably detected. Finally, QDw.sxau-6A and Mg6A-9 overlapped in same genomic location containing candidate genes TraesCS6A02G372300, TraesCS6A02G382900 and TraesCS6A02G365100. The present study contributes novel insights into the genetics of root architecture in wheat.","Wei N, Hao Y, Tao J, Zhao J, Wu B, Qiao L, Li X, Zheng X, Wang J, Zheng J",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04851-w,40009158,Identification and validation of quantitative trait loci for seven quality-related traits in common wheat (Triticum aestivum L.),"Wheat grain quality traits are the key factors for economic value and are largely influenced by genetics and the environment. In this study, a genetic linkage map consisting of 8329 markers spanning 4131.54 cM was constructed using the Wheat55K SNP Array by genotyping a recombinant inbred line population of 304 lines. The quantitative trait loci (QTLs) for the swelling index of glutenin, SDS sedimentation volume (SDSS), wet gluten content, grain protein content, gluten index, grain starch content, and falling number were mapped for multiple years of experiments using the ICIM-BIP, ICIM- MET, and ICIM-EPI methods, respectively. A total of 92 QTLs, 194 cQTLs, and 117 pairs of eQTLs were mapped. Six QTLs, which were QGPC.sau-4A.1, QWGC.sau-4A, QSDSS.sau-1A.1, QGI.sau-1A, QFN.sau-4D, and QSIG.sau-1A, were considered major and stable QTLs. BLAST results showed that except QFN.sau-4D, the other 5 QTLs were new. Eight QTL clusters that contained 19 QTLs were also detected, and all the major and stable QTLs were located in these QTL clusters. Kompetitive allele-specific PCR markers closely linked to the six QTLs were designed. The genetic effects of the major and stable QTLs were successfully confirmed in different populations. These results provide new resources for breeding of high-quality wheat in the future.","Li Z, Li X, Liu S, Mai S, Qin Y, Wang S, Zhou Z, Yang K, Huang X, Deng Y, Luo Q, Ren T",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04852-9,40000500,Characterization of a stable QTL for quality-related traits and its effects on yields in wheat (Triticum aestivum L.),"Wheat quality traits are usually negatively correlated with yield traits, but they affect the processing quality and nutritional value of wheat. Therefore, identifying more wheat quantitative trait loci (QTLs) and elucidating their genetic basis are essential for cultivating new high-quality and high-yielding wheat varieties. In this study, QTL analysis for five quality-related traits was performed on a recombinant inbred line (RIL) mapping population, KJ-RIL, derived from a cross between Kenong 9204 (KN9204) and Jing 411 (J411). A total of 6 major stable QTLs and 59 pairwise epistatic eQTLs (eQTLs) for dough tractility (DT), kernel hardness (KH), Zeleny sedimentation value (ZEL), water absorption (WAR) and wet gluten content (WGC) were identified in multiple environments. The genetic effects and additive pyramiding effects of the major and stable QTLs of qDt-KJ-4B on quality- and yield-related traits were characterized. The DT phenotypic values of the KJ-RILs increased with the number of favourable QTLs. BAB (only qDt-KJ-5D did not harbour favourable alleles) and BBA (only qDt-KJ-4A did not harbour favourable alleles) were the best combination for improving both the quality and yield potential of qDt-KJ-4B, qDt-KJ-4A and qDt-KJ-5D. The candidate genes underlying qDt-KJ-4B were predicted on the basis of multiomics data, with TraesKN4B01HG03930 and TraesKN4B01HG03950 as the most likely candidate genes. Overall, our results are helpful for elucidating the genetic relationships between quality- and yield-related traits and will aid in future development of new high-quality and high-yield wheat varieties to meet diverse consumption needs.","Ding H, Li Y, Ou J, Song Y, Qiu L, Rong X, Sun H, Zhao C, Wu Y, Qin R, Li J, Liu C, Cui F",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04853-8,40014102,The knockout of Ggamma subunit HvGS3 by CRISPR_Cas9 gene editing improves the lodging resistance of barley through dwarfing and stem strengthening,"Ggamma subunits participate in multiple biological processes, but their biological function in barley is unknown. Here, CRISPR_ Cas9 gene editing was used to knockout HvGS3 in barley. The height of hvgs3 plants were reduced by 37.8 ~ 43.1% compared to wild type, and the culm lodging resistance index (CLRI) of the second internode of stems was increased by 76.6%. The decrease in cell length of the second internode was similar to its node length. The shorter cells may be the main reason for the declines in the internode length and plant height. The number and area of vascular bundles, the epidermal thickness, and the mechanical tissue thickness were significantly higher in hvgs3 due to the higher lignin content. Transcriptome analysis showed higher expression of structural genes related to lignin biosynthesis. Gibberellin (GA) biosynthesis was suppressed through the down-regulation of the GA3ox gene, and the application of gibberellin restored the plant height of hvgs3, indi- cating that plant height was altered by hindering gibberellin biosynthesis. These results shed new light on the functions of the Ggamma subunit GS3 and provide a resource for breeding new lodging-resistant barley cultivars.","Jiang Y, Xue R, Chang Y, Cao D, Liu B, Li Y",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04858-3,40063245,Genome-wide association mapping for the identification of stripe rust resistance loci in US hard winter wheat,"Stripe rust is a destructive wheat disease, caused by Puccinia striiformis f. sp. tritici (Pst). To identify sources of stripe rust resistance in US contemporary hard winter wheat, a panel of 459 Great Plains wheat genotypes was evalu- ated at the seedling stage against five US Pst races and at the adult plant stage in field environments in Oklahoma, Kansas, and Washington. The results showed that 7-14% of the genotypes were resistant to Pst races at the seedling stage, whereas 32-78% of genotypes were resistant at the adult plant stage across field environments, indicating the presence of adult plant resistance. Sixteen genotypes displayed a broad spectrum of resistance to all five Pst races and across all field environments. The panel was further genotyped using 9858 single-nucleotide polymorphisms (SNPs) generated from multiplex restriction amplicon sequencing (MRASeq) and the functional DNA markers linked to the known stripe rust resistance (Yr) genes Yr5, Yr15, Yr17, Yr18, Yr29, Yr36, Yr40, Yr46, and QYr.tamu-2B. A genome-wide association study (GWAS) was performed using genotypic and phenotypic data, which identified 110 SNPs and the functional markers linked to Yr15 and Yr17 to be significantly associated with stripe rust response. In addition, Yr5, Yr15, Yr17, Yr18, Yr29, and QYr.tamu-2B were detected by their functional DNA markers in the panel. This study identified 40 novel loci associated with stripe rust resistance in genomic regions not previously characterized by known Yr genes. These findings offer significant opportunities to diversify and enhance stripe rust resistance in hard winter wheat.","Sharma R, Wang M, Chen X, Lakkakula IP, St. Amand P, Bernardo A, Bai G, Bowden RL, Carver BF, Boehm Jr. JD, Aoun M",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04859-2,40080143,A large-scale multi-environment study dissecting adult-plant resistance haplotypes for stripe rust resistance in Australian wheat breeding populations,"Wheat stripe rust (Puccinia striiformis) is a fungal disease responsible for substantial yield losses globally. To maintain crop productivity in future climates, the identification of genetics offering durable resistance across diverse growing conditions is crucial. To stay one-step ahead of the pathogen, Australian wheat breeders are actively selecting for adult-plant resistance (APR), which is considered more durable than seedling resistance. However, deploying resistance that is stable or effective across environments and years is challenging as expression of underling APR loci often interacts with environmental conditions. To explore the underlying genetics and interactions with the environment for stripe rust resistance, we employ haplotype-based mapping using the local GEBV approach in elite wheat breeding populations. Our multi-environment trial analyses comprising 35,986 inbred lines evaluated across 10 environments revealed significant genotype-by-environment interactions for stripe rust. A total of 32 haploblocks associated with stripe rust resistance were identified, where 23 were unique to a specific environment and nine were associated with stable resistance across environments. Population structure analysis revealed commercial or advanced breeding lines carried desirable resistance haplotypes, highlighting the opportunity to continue to harness and optimise resistance haplotypes already present within elite backgrounds. Further, we demonstrate that in silico stacking of multiple resistance haplotypes through a whole-genome approach has the potential to substantially improve resistance levels. This represents the largest study to date exploring commercial wheat breeding populations for stripe rust resistance and highlights the breeding opportunities to improve stability of resistance across and within target environments.","Van-Zivkovic NV, Dinglasan E, Tong J, Watt C, Goody J, Mullan D, Hickey L, Robinson H",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04864-5,40089629,"Identification and validation of a major QTL, QFhb-6AL, for Fusarium head blight resistance on chromosome 6AL in wheat","Fusarium head blight (FHB) is a destructive disease in wheat (Triticum aestivum L.) that seriously threatens global wheat production and food safety. Host resistance is the most effective strategy for reducing FHB damage. The Chinese wheat cultivar Xunong 029 possesses desirable agronomic traits and demonstrates stable FHB resistance in multiple envi- ronments. A population of 190 F6 recombinant inbred lines (RILs) was developed by crossing Xunong 029 with Xumai 35 to identify quantitative trait loci (QTLs) for FHB resistance. The RIL population was genotyped by a low-coverage whole- genome sequencing (lcWGS) technology and evaluated for FHB symptom spread within a spike (Type II resistance) in both greenhouses and field experiments. A stable major QTL, designated as QFhb-6AL, was mapped to a 3.0 cM interval between markers lcWGS613.5 and lcWGS616.5 on the long arm of chromosome 6A, and it explained up to 34.6% of the phenotypic variation for FHB Type II resistance. QFhb-6AL was validated using near-isogenic lines (NILs) and another RIL population derived from the cross Xunong 029 and Xumai 33. Four kompetitive amplicon sequence PCR (KASP) markers which tightly linked to QFhb-6AL were developed. Haplotype analysis of the target QTL region showed a low frequency distribution of QFhb-6AL in Chinese cultivars, indicating that the QTL has not been widely deployed in wheat breeding programs. The QFhb-6AL has great potential for improving wheat FHB resistance, and the tightly linked markers developed in this study will facilitate its deployment in wheat breeding programs.","Zhu Z, Zhu X, Zhang N, Wang W, Liu J, Zhang F, Ren X, Ding Y, Sun F, He X, Hu S, Li X, Wei S, Guo W, Ni Z, Sun Q, Liu D, Su Z",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04868-1,40148541,Deciphering the regulatory network of lignocellulose biosynthesis in bread wheat through genome-wide association studies,"Wheat lignocellulose, composed of lignin, cellulose, and hemicellulose, plays a crucial role in strengthening plant cell walls, enhancing lodging resistance, and contributing to bioenergy production. However, the genetic basis underlying the variation in lignocellulose content in wheat remains poorly understood. The stem lignin, cellulose, and hemicellulos contents in the second stem internode of a panel of 166 wheat accessions grown in three environments were measured, combined with the genotyping data with 660 K wheat SNP chip; a genome-wide association studies (GWAS) were conducted to identify loci associated with the lignocellulose content in wheat. Significant variations in lignin, cellulose, and hemicellulose contents were observed among the wheat accessions. GWAS identified 1146 significant SNPs associated with lignin, cellulose, and hemicellulose contents, distributed across the A, B, and D sub-genomes of wheat. Joint analysis of haplotype blocks refined these associations, identifying 46 significant quantitative trait loci (QTL) regions and 17 candidate genes, primarily linked to vascular development, hemicellulose synthesis, internode elongation regulation, and lignin biosynthesis. A KASP marker (NW_CC5951) for lignocellulose was developed. These findings provide valuable molecular markers for marker-assisted selection, supporting wheat breeding for improved stem quality and lodging resistance, and offer insights into balancing grain yield with lodging resistance and lignocellulosic energy production.","Dong Q, Ren H, Cai X, Zhang Y, Lu S, Liu D, Ateeq M, Chen L, Hu Y",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04877-0,40205176,Stable pleotropic loci controlling the accumulation of multiple nutritional elements in wheat,"Understanding the genetic basis of nutrient accumulation in wheat is crucial for improving its nutritional content and address- ing global food security challenges. Here, we identified stable pleiotropic loci controlling the accumulation of 13 nutritional elements in wheat across diverse environments using a large wheat population of 1470 individuals. Our analysis revealed significant variability in SNP-based heritability values across 13 essential elements. Genetic correlations among elements uncovered complex relations, with positive correlations observed within two distinct groups, where calcium (Ca), cobalt (Co), potassium (K), and sodium (Na) formed one group, and copper (Cu), iron (Fe), magnesium (Mg), manganese (Mn), molybdenum (Mo), nickel (Ni), phosphorus (P), and zinc (Zn) formed the other. Negative correlations were observed among elements across both groups. Through MetaGWAS analysis, we identified stable QTL associated with individual elements and elements with high positive correlations. We identified 67 stable QTL across environments that are independent from grain yield, of which 56 were detected using the MetaGWAS analysis indicating their pleiotropic effect on multiple ele- ments. A major QTL on chromosome 7D that can shift the phenotype up to one standard deviation compared to the mean phenotype in the population exhibited differential effects on multiple elements belonging to both groups. Our findings offer novel insights into the genetic architecture of nutrient accumulation in wheat and have practical implications for breeding programmes aimed at enhancing multiple nutrients simultaneously. By targeting stable QTL, breeders can develop wheat varieties with improved nutritional profiles, contributing to global food security and human health.","Joukhadar R, Trethowan RM, Thistlethwaite R, Hayden MJ, Stangoulis J, Cu S, Tibbits J, Daetwyler HD",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04882-3,40198388,Deletion of wheat alpha-gliadins from chromosome 6D improves gluten strength and reduces immunodominant celiac disease epitopes,"Wheat gliadins and glutenins confer valuable end-use characteristics but include amino acid sequences (epitopes) that can elicit celiac disease (CeD) in genetically predisposed individuals. The onset of CeD in these individuals is affected by the amount and duration of the exposure to immunogenic epitopes. Therefore, a reduction of epitopes that result in high immune responses in the majority of CeD patients (immunodominant epitopes) may reduce the incidence of CeD at a population level. We generated gamma radiation-induced deletions encompassing the α-gliadins in each of the three wheat genomes and characterized them using exome capture. These deletions, designated as Δgli-A2, Δgli-B2, and Δgli-D2, were deposited in GRIN-Global. The Δgli-A2 and Δgli-B2 deletions showed limited effects on breadmaking quality, but the Δgli-D2 deletion significantly increased gluten strength and improved breadmaking quality without compromising dough elasticity, protein content, or grain yield. The stronger effect of Δgli-D2 on gluten strength was associated with an increased proportion of glutenins and the deletion of α-gliadins with seven cysteines, which are absent in the GLI-A2 and GLI-B2 loci. We show that α-gliadins with seven cysteines are incorporated into the gluten polymer, where they likely function as chain terminators limiting the expansion of the gluten polymer and reducing its strength. In addition to its beneficial effects on breadmaking quality, the Δgli-D2 deletion eliminates major wheat immunodominant CeD epitopes. The deployment of this publicly avail- able Δgli-D2 deletion can simultaneously improve wheat gluten strength and reduce the population-wide burden of CeD.","Rottersman MG, Zhang W, Zhang J, Grigorean G, Burguener G, Carter C, Vang T, Hegarty J, Zhang X, Finnie S, Dubcovsky J",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04886-z,40471307,Unveiling yellow rust resistance in the near-Himalayan region: insights from a nested association mapping study,"The global spread of yellow rust has posed a significant threat to wheat production, making the identification of novel resistance-conferring genetic loci crucial. The near-Himalayan region has been proposed as the pathogen’s origin and is characterized by strong and diverse disease pressure. Even though this makes wheat varieties from this region likely to harbor resistance, Asian germplasm has been highly underrepresented in modern breeding. To explore this potential, we screened an Asian nested association mapping (NAM) population comprising traditional and modern wheat varieties under artificial epidemics in multiple field trials. Combined quantitative trait locus (QTL) mapping revealed the two resistance genes Lr67_ Yr46_Sr55 and Lr34_Yr18_Sr57, as well as two potentially novel yellow rust resistance loci. The resistant allele of the first one, located on chromosome 3D, is unique to a traditional variety from Nepal, while the second one, found on chromosome 5B, is present in several NAM families. The broad geographic distribution of this QTL across regions with high disease pressure suggests it may serve as a durable source of resistance. Strong observed resistances were conferred by a combina- tion of several resistance loci, suggesting the stacking of resistances as a successful strategy in yellow rust hotspot areas.","Jung K, Akiyama R, Nie J, Nitta M, Hamaya N, Qureshi N, Bhavani S, Wicker T, Keller B, Kishii M, Nasuda S, Shimizu KK",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04893-0,40392281,Survey of tocopherol and the associated genetic loci in wheat grain,"Tocopherol is essential in maintaining human sex hormone as well as antioxidation and immune functions. In this study, the contents of α-, γ- and δ-tocopherol in a Chinese wheat mini-core collection were measured with high-performance liquid chromatography. The effects of various factors such as accession types, winter_spring types and grain colors on tocopherol content were analyzed, and the genetic loci for tocopherol were identified with genome-wide association analysis and linkage analysis. There was no significant difference in total tocopherol in grain of wheat grown in three environments. Seven high-tocopherol (≥ 110 μg_g) germplasms were selected. The genotypic and environmental effects on total tocoph- erol and its three components ranked G > G × E > E and the tocopherol content were not correlated with accession types, spring_winter variety, red_white grain and release years. Among the eleven agronomic and four grain traits, α-tocopherol was positively correlated with grain thickness, γ-tocopherol was positively correlated with heading date, maturity date and flag leaf length, and γ-, δ- and total tocopherol were negatively correlated with the number of kernels in the middle of the spike. The total tocopherol showed positive correlation with lycopene and lutein. A total of twenty-seven QTL associated with tocopherol were identified with genome-wide association analysis, with obvious additive effects. The fine mapping of Qδ.toc.6 A narrowed functional region down to a 5.26-Mb region via analyzing the tocopherol content among genotypes in secondary mapping population. We proposed five candidate genes with known pathways for tocopherol synthesis in wheat, potentially useful in breeding high-tocopherol wheat varieties.","Li X, Hao Y, Li X, Xie X, Zhao J, Wu B, Zheng X, Zheng J",Theoretical and Applied Genetics,2025
10.1007_s00122-025-04897-w,40295316,Progress and innovations of gene cloning in wheat and its close relatives,"The large and complex genomes of cereals, especially bread wheat, have always been a challenge for gene mapping and cloning. Nevertheless, recent advances in genomics have led to significant progress in this field. Currently, high-quality reference sequences are available for major wheat species and their relatives. New high-throughput genotyping platforms and next-generation sequencing technologies combined with genome complexity reduction techniques and mutagenesis have opened new avenues for gene cloning. In this review, we provide a comprehensive overview of the genes cloned in wheat so far and discuss the strategies used for cloning these genes. We highlight the advantages and drawbacks of individual approaches and show how particular genomic progress contributed to wheat gene cloning. A wide range of new resources and approaches have led to a significant increase in the number of successful cloning projects over the past decade, demon- strating that it is now feasible to perform rapid gene cloning of agronomically important genes, even in a genome as large and complex as that of wheat.","Korchanová Z, Milovanov A, Švec M, Doležel J, Bartoš J, Valárik M",Theoretical and Applied Genetics,2025
10.1007_s00122-025-05045-0,41053313,Haplotype stacking to improve stability of stripe rust resistance in wheat,"Genotype-by-environment interaction analysis and haplotype-level characterisation provide novel insights into the stability of stripe rust resistance. Breeding selection strategies are proposed to achieve rapid and stable genetic gains across environments. This study investigated stripe_yellow rust (YR) responses in the Vavilov wheat diversity panel evaluated across 11 field experiments conducted in Australia and Ethiopia during 2014-2021. Genotype-by-environment interaction (GEI) was analysed using a factor analytic (FA) model. Genotype-level selection was performed with overall performance (OP) and root-mean-square deviation (RMSD), which reflected average performance and stability of YR resistance across environments, respectively. Genomic estimated breeding values (GEBV) for these traits were calculated and compared with those from a multi-trait GBLUP model with average performance represented by the mean GEBV across environments and stability by the standard deviation of GEBV across environments. The FA-based and multi-trait GBLUP GEBV had high correlations. Haplotypes with large effects on OP and RMSD were identified using the local GEBV method. Favourable haplotypes were then used for stacking in breeding simulations, using the Vavilov collection as a base. Compared to truncation selection, optimal haplotype selection (OHS) using an artificial intelligence (AI)-based algorithm achieved longer-term genetic gains for both OP and RMSD (after many generations) by initially selecting founder parents that maximised favourable haplotypes. Simulations using YR responses from diverse environments that mimicked fluctuating environmental conditions across seasons were conducted to evaluate strategies for selection of YR resistance that is stable across years. Strategies which gave most weight to OP, but some weight to RMSD were optimal in these conditions, and substantially reduced variation of performance across years. This study provides useful information for breeding cultivars with both high YR resistance and high stability of resistance across environments.","Jingyang Tong, Zerihun T Tarekegn, Dilani Jambuthenne, Hannah Robinson, Madhav Pandit, Kira Villiers, Sambasivam Periyannan, Lee Hickey, Eric Dinglasan, Ben J Hayes",Theoretical and Applied Genetics,2025
10.1007_s00122-025-05053-0,41071363,"Harnessing primary, secondary and tertiary genepools for durable wheat disease resistance","Bread wheat (Triticum aestivum), a cornerstone of global food security contributing ~ 20% of daily caloric intake, faces increasing vulnerability to rapidly evolving pathogens. This is due in part to a narrowed genetic base following domestication and modern breeding. Wild and ancestral wheat relatives are critical reservoirs of disease resistance genes for breeding new, resilient varieties. This review explores the contributions of primary, secondary, and tertiary genepools of wheat to disease resistance, highlighting loci effective against fungal pathogens that threaten European wheat production. It examines the challenges of alien gene transfer including crossability barriers, hybrid necrosis, and suppressor loci and reviews modern breeding tools such as marker-assisted selection, genomic selection, and genome editing for harnessing exotic germplasm. By synthesising current knowledge, this review highlights the vital contribution of ancestral wheat germplasm in enhancing the resilience and productivity of future wheat crops against increasing biotic stresses.","Blower A, Ray RV, Rawsthorne S, Howell PJ, Leigh FJ, Kanyuka K",Theoretical and Applied Genetics,2025
10.1007_s00122-025-05118-0,41699142,Exploring the potential of naked barley to manage deoxynivalenol accumulation from Fusarium head blight,"Developing and deploying multi-use naked barley varieties that accumulate lower levels of deoxynivalenol (DON) resulting from Fusarium head blight (FHB) disease could help farmers mitigate economic risks and expand market possibilities. Pre- vious work established that a substantial amount of DON in covered barley accumulates in the hull and can be removed by pearling. We studied a diverse panel of 244 naked barley lines to determine if there is a genetic variation for the distribution of DON in Fusarium-infected spikes. We evaluated the panel genotyped with a 50K Barley SNP array for disease severity, toxin accumulation, and other agronomic traits in two FHB disease nurseries from 2020 to 2021. Harvested naked barley spikes separated into hull and kernel fractions revealed that 11.92-70.02% of the total toxins were localized in the hull. Single-SNP and haplotype-based genome-wide association studies (GWAS) were carried out using mixed linear models. Based on the single-SNP GWAS, 132 marker-trait associations, localized into 13 quantitative trait loci, were identified for all the traits except FHB severity. Haplotype-based GWAS found two haplotype-trait associations each for DON in hull and plant height, three for DON in rachis, and five for heading date. Notably, markers and haplotypes associated with later head- ing were also linked to higher levels of the toxin in the hull but not the kernel. Moderate-to-high predictive abilities suggest that genomic selection could be used to develop improved naked barley cultivars with a lower risk of DON contamination.","Ige AD, Hawkins J, Dong Y, Meints B, Smith K",Theoretical and Applied Genetics,2026
10.1007_s00122-025-05122-4,41520304,Exploring standing genetic variation for barley leaf rust resistance in Australian breeding panel,"Barley (Hordeum vulgare L.) production worldwide is threatened by different rust diseases, particularly barley leaf rust (BLR) caused by fungus Puccinia hordei. Yet, very limited works have explored BLR resistance mechanism across multiple environments. This study explored genotype-by-environment interactions (GEI) in a BLR disease screening dataset collected over multiple years using a multi-environment trial (MET) analysis followed by iClass method. A haplotype-based approach, using local genomic estimated breeding values (LGEBVs), identified five environmentally stable genomic regions (haplo-blocks: 2HS-b000305, 5HS-b001038, 5HS-b001039, 5HS-b001040 and 5HL-b001125) associated with BLR resist- ance at adult plant stage. While haplo-block co-locating popular adult plant resistance (APR) gene Rph20 was validated as a key genomic region to drive stability in resistance across multiple environments, other haplo-blocks with high-effect haplotypes were also reported as prospective novel sources of stability. Notably, environmentally specific haplo-blocks offered insights into GEI-driven resistance mechanisms. The study also highlighted the potential of haplo-block stacking to improve adult plant resistance as genotypes with multiple favorable haplotypes demonstrated a linear relationship with enhanced BLR resistance. These findings hold practical implications for barley breeders, paving the way for more resilient cultivars and advancing breeding methodologies for complex traits like disease resistance.","Pandit M, Dracatos P, Periyannan S, Lam Y, Brunner SM, Honse T, Tong J, Dinglasan E, Ganesalingam D, Moody D, Baraibar S, Hickey L, Alahmad S, Robinson H",Theoretical and Applied Genetics,2026
10.1007_s00122-025-05130-4,41603983,"Genome-wide association study (GWAS) identifies genetic loci controlling Distinctness, Uniformity, and Stability (DUS) traits in wheat","Key message Genetic analysis of wheat Distinctness, Uniformity, and Stability (DUS) characteristics identifies sig- nificant marker-trait associations for 15 DUS traits, including associations for ‘seed: colouration with phenol’ closely linked to Ppo-A1. Crop improvement via breeding underpins the yield gains required for future food security. Commercial development of new varieties is supported by the legal protection afforded by Plant Variety Rights, which for wheat is awarded via evaluation of 27 morphological ‘characteristics’ as part of Distinctness, Uniformity, and Stability (DUS) testing. While identification of molecular markers predictive for wheat DUS characteristics would be useful to aid processes such as variety identification and DUS test optimization, little is known about their genetic control. Here we assemble a panel of 412 European wheat varieties, along with corresponding DUS phenotypic data and genotype using the TaNG 43k genotyping array. The resulting 14,921 polymorphic genetic markers were distributed approximately evenly between the A (33%), B (38%), and D (29%) wheat sub-genomes. DUS characteristic heritability (h2) varied (mean = 0.44), ranging from 0.27 (‘ear: glaucosity’) to 1.00 (‘ear: scurs or awns’). Subsequent genome-wide association study (GWAS) identified significant marker-trait associa- tions for 15 of the 24 DUS characteristics analysed, resolved into 57 genetic loci. Of note, a highly significant association (− log10P = 44.79) for ‘seed: colouration with phenol’ on chromosome 2A was just 0.37 Mb from the Ppo-A1 gene known to control discolouration in wheat food products. GWAS was less successful for DUS characteristics with low heritability (traits with h2 below or above 0.5 had a mean of 1.2 and 5.3 GWAS hits, respectively), for which the use of molecular markers would be more suited to alternative approaches such as genomic prediction. Collectively, this work will inform marker-aided approaches for DUS-relevant applications.","Zanella CM, Horsnell R, Love B, Wright TIC, Taferner-Kriegl J, Flamm C, Andreani L, Delogu C, McMillan V, Wallace M, Scott E, Cockram J",Theoretical and Applied Genetics,2026
