doi,pubmed_id,title,abstract,authors,journal,year
10.1093_plphys_kiae476,39255069,Transcriptional corepressors in maize maintain meristem development.,"The formation of the plant body proceeds in a sequential postembryonic manner through the action of meristems. Tightly coordinated meristem regulation is required for development and reproductive success, eventually determining yield in crop species. In maize (Zea mays), the RAMOSA1 ENHANCER LOCUS2 (REL2) family of transcriptional corepressors includes four members, REL2, RELK1 (REL2-LIKE1), RELK2, and RELK3. In a screen for rel2 enhancers, we identified shorter double mutants with enlarged ear inflorescence meristems (IMs) carrying mutations in RELK1. Expression and genetic analysis indicated that REL2 and RELK1 cooperatively regulate ear IM development by controlling genes involved in redox balance, hormone homeostasis, and differentiation, ultimately tipping the meristem toward an environment favorable to expanded expression of the ZmWUSCHEL1 gene, which encodes a key stem-cell promoting transcription factor. We further demonstrated that RELK genes have partially redundant yet diverse functions in the maintenance of various meristem types during development. By exploiting subtle increases in ear IM size in rel2 heterozygous plants, we also showed that extra rows of kernels are formed across a diverse set of F1 hybrids. Our findings reveal that the REL2 family maintains development from embryonic initiation to reproductive growth and can potentially be harnessed for increasing seed yield in a major crop species.","Gregory J, Liu X, Chen Z, Gallardo C, Punskovsky J, Koslow G, Galli M, Gallavotti A.",Plant Physiol,2024
10.1186_s12870-024-05054-z,38684961,Genome-wide investigation of the LARP gene family: focus on functional identification and transcriptome profiling of ZmLARP6c1 in maize pollen.,"BACKGROUND: The La-related proteins (LARPs) are a superfamily of RNA-binding proteins associated with regulation of gene expression. Evidence points to an important role for post-transcriptional control of gene expression in germinating pollen tubes, which could be aided by RNA-binding proteins. RESULTS: In this study, a genome-wide investigation of the LARP proteins in eight plant species was performed. The LARP proteins were classified into three families based on a phylogenetic analysis. The gene structure, conserved motifs, cis-acting elements in the promoter, and gene expression profiles were investigated to provide a comprehensive overview of the evolutionary history and potential functions of ZmLARP genes in maize. Moreover, ZmLARP6c1 was specifically expressed in pollen and ZmLARP6c1 was localized to the nucleus and cytoplasm in maize protoplasts. Overexpression of ZmLARP6c1 enhanced the percentage pollen germination compared with that of wild-type pollen. In addition, transcriptome profiling analysis revealed that differentially expressed genes included PABP homologous genes and genes involved in jasmonic acid and abscisic acid biosynthesis, metabolism, signaling pathways and response in a Zmlarp6c1::Ds mutant and ZmLARP6c1-overexpression line compared with the corresponding wild type. CONCLUSIONS: The findings provide a basis for further evolutionary and functional analyses, and provide insight into the critical regulatory function of ZmLARP6c1 in maize pollen germination.","Xiang X, Deng Q, Zheng Y, He Y, Ji D, Vejlupkova Z, Fowler JE, Zhou L.",BMC Plant Biol,2024
10.1016_j.heliyon.2024.e28264,38689962,A multi-scale feature fusion neural network for multi-class disease classification on the maize leaf images.,"Maize is a globally important cereal crop, however, maize leaf disease is one of the most common and devastating diseases that afflict it. Artificial intelligence methods face challenges in identifying and classifying maize leaf diseases due to variations in image quality, similarity among diseases, disease severity, limited dataset availability, and limited interpretability. To address these challenges, we propose a residual-based multi-scale network (MResNet) for classifying multi-type maize leaf diseases from maize images. MResNet consists of two residual subnets with different scales, enabling the model to detect diseases in maize leaf images at different scales. We further utilize a hybrid feature weight optimization method to optimize and fuse the feature mapping weights of two subnets. We validate MResNet on a maize leaf diseases dataset. MResNet achieves 97.45% accuracy. The performance of MResNet surpasses other state-of-the-art methods. Various experiments and two additional datasets confirm the generalization performance of our model. Furthermore, thermodynamic diagram analysis increases the interpretability of the model. This study provides technical support for the disease classification of agricultural plants.","Liu L, Qiao S, Chang J, Ding W, Xu C, Gu J, Sun T, Qiao H.",Heliyon,2024
10.1111_mpp.13462,38695630,ZmmiR398b negatively regulates maize resistance to sugarcane mosaic virus infection by targeting ZmCSD2/4/9.,"MicroRNAs (miRNAs) are widely involved in various biological processes of plants and contribute to plant resistance against various pathogens. In this study, upon sugarcane mosaic virus (SCMV) infection, the accumulation of maize (Zea mays) miR398b (ZmmiR398b) was significantly reduced in resistant inbred line Chang7-2, while it was increased in susceptible inbred line Mo17. Degradome sequencing analysis coupled with transient co-expression assays revealed that ZmmiR398b can target Cu/Zn-superoxidase dismutase2 (ZmCSD2), ZmCSD4, and ZmCSD9 in vivo, of which the expression levels were all upregulated by SCMV infection in Chang7-2 and Mo17. Moreover, overexpressing ZmmiR398b (OE398b) exhibited increased susceptibility to SCMV infection, probably by increasing reactive oxygen species (ROS) accumulation, which were consistent with ZmCSD2/4/9-silenced maize plants. By contrast, silencing ZmmiR398b (STTM398b) through short tandem target mimic (STTM) technology enhanced maize resistance to SCMV infection and decreased ROS levels. Interestingly, copper (Cu)-gradient hydroponic experiments demonstrated that Cu deficiency promoted SCMV infection while Cu sufficiency inhibited SCMV infection by regulating accumulations of ZmmiR398b and ZmCSD2/4/9 in maize. These results revealed that manipulating the ZmmiR398b-ZmCSD2/4/9-ROS module provides a prospective strategy for developing SCMV-tolerant maize varieties.","Gao X, Du Z, Hao K, Zhang S, Li J, Guo J, Wang Z, Zhao S, Sang L, An M, Xia Z, Wu Y.",Mol Plant Pathol,2024
10.1007_s00497-024-00502-0,38700669,Pectin methylesterase activities in reproductive tissues of maize plants with different haplotypes of the Ga1 and Ga2 cross incompatibility systems.,"Total PME activity in reproductive tissues was related to haplotypes at maize cross incompatibility loci, suggesting that these loci function by controlling PME activity. In maize, the pollination outcome depends on the haplotypes of the interacting male gametophyte (germinated pollen) and female sporophyte (silk) at several cross-incompatibility loci. Functional alleles (-S haplotypes) of the cross-incompatibility loci Ga1 and Ga2, both encode two pectin methylesterases (PMEs), one that is expressed in silk and the other in pollen. We examined total PME activity in reproductive tissues containing functional and null haplotypes at the Ga1 or Ga2 loci. In pollinated silks, there was a correlation between total PME activity and the -S haplotype pollen in both Ga1 and Ga2 systems. We did not detect a significant relationship between PME activity and pollination outcome of either system. We re-examined previously reported active site amino acid substitutions in PMEs encoded by cross incompatibility loci. We observed that different active site substitutions are present in the pollen and silk PMEs of cross incompatibility loci and these differences are conserved across Ga1, Ga2 and Tcb-1. This work establishes a relationship between total PME activity and the haplotypes of the Ga1 locus in pollinated silks.","Bapat AR, Scott MP.",Plant Reprod,2024
10.1093_plphys_kiae147,38709680,A maize semi-dwarf mutant reveals a GRAS transcription factor involved in brassinosteroid signaling.,"Brassinosteroids (BR) and gibberellins (GA) regulate plant height and leaf angle in maize (Zea mays). Mutants with defects in BR or GA biosynthesis or signaling identify components of these pathways and enhance our knowledge about plant growth and development. In this study, we characterized three recessive mutant alleles of GRAS transcription factor 42 (gras42) in maize, a GRAS transcription factor gene orthologous to the DWARF AND LOW TILLERING (DLT) gene of rice (Oryza sativa). These maize mutants exhibited semi-dwarf stature, shorter and wider leaves, and more upright leaf angle. Transcriptome analysis revealed a role for GRAS42 as a determinant of BR signaling. Analysis of the expression consequences from loss of GRAS42 in the gras42-mu1021149 mutant indicated a weak loss of BR signaling in the mutant, consistent with its previously demonstrated role in BR signaling in rice. Loss of BR signaling was also evident by the enhancement of weak BR biosynthetic mutant alleles in double mutants of nana plant1-1 and gras42-mu1021149. The gras42-mu1021149 mutant had little effect on GA-regulated gene expression, suggesting that GRAS42 is not a regulator of core GA signaling genes in maize. Single-cell expression data identified gras42 expressed among cells in the G2/M phase of the cell cycle consistent with its previously demonstrated role in cell cycle gene expression in Arabidopsis (Arabidopsis thaliana). Cis-acting natural variation controlling GRAS42 transcript accumulation was identified by expression genome-wide association study (eGWAS) in maize. Our results demonstrate a conserved role for GRAS42/SCARECROW-LIKE 28 (SCL28)/DLT in BR signaling, clarify the role of this gene in GA signaling, and suggest mechanisms of tillering and leaf angle control by BR.","Kaur A, Best NB, Hartwig T, Budka J, Khangura RS, McKenzie S, Aragón-Raygoza A, Strable J, Schulz B, Dilkes BP.",Plant Physiol,2024
10.3389_fpls.2024.1368697,38716342,LFMNet: a lightweight model for identifying leaf diseases of maize with high similarity.,"Maize leaf diseases significantly impact yield and quality. However, recognizing these diseases from images taken in natural environments is challenging due to complex backgrounds and high similarity of disease spots between classes.This study proposes a lightweight multi-level attention fusion network (LFMNet) which can identify maize leaf diseases with high similarity in natural environment. The main components of LFMNet are PMFFM and MAttion blocks, with three key improvements relative to existing essential blocks. First, it improves the adaptability to the change of maize leaf disease scale through the dense connection of partial convolution with different expansion rates and reduces the parameters at the same time. The second improvement is that it replaces a adaptable pooling kernel according to the size of the input feature map on the original PPA, and the convolution layer to reshape to enhance the feature extraction of maize leaves under complex background. The third improvement is that it replaces different pooling kernels to obtain features of different scales based on GMDC and generate feature weighting matrix to enhance important regional features. Experimental results show that the accuracy of the LFMNet model on the test dataset reaches 94.12%, which is better than the existing heavyweight networks, such as ResNet50 and Inception v3, and lightweight networks such as DenseNet 121,MobileNet(V3-large) and ShuffleNet V2. The number of parameters is only 0.88m, which is better than the current mainstream lightweight network. It is also effective to identify the disease types with similar disease spots in leaves.","Hu J, Jiang X, Gao J, Yu X.",Front Plant Sci,2024
10.1371_journal.pone.0293786,38718010,Conformations of a highly expressed Z19 α-zein studied with AlphaFold2 and MD simulations.,"α-zeins are amphiphilic maize seed storage proteins with material properties suitable for a multitude of applications e.g., in renewable plastics, foods, therapeutics and additive manufacturing (3D-printing). To exploit their full potential, molecular-level insights are essential. The difficulties in experimental atomic-resolution characterization of α-zeins have resulted in a diversity of published molecular models. However, deep-learning α-zein models are largely unexplored. Therefore, this work studies an AlphaFold2 (AF2) model of a highly expressed α-zein using molecular dynamics (MD) simulations. The sequence of the α-zein cZ19C2 gave a loosely packed AF2 model with 7 α-helical segments connected by turns/loops. Compact tertiary structure was limited to a C-terminal bundle of three α-helices, each showing notable agreement with a published consensus sequence. Aiming to chart possible α-zein conformations in practically relevant solvents, rather than the native solid-state, the AF2 model was subjected to MD simulations in water/ethanol mixtures with varying ethanol concentrations. Despite giving structurally diverse endpoints, the simulations showed several patterns: In water and low ethanol concentrations, the model rapidly formed compact globular structures, largely preserving the C-terminal bundle. At ≥ 50 mol% ethanol, extended conformations prevailed, consistent with previous SAXS studies. Tertiary structure was partially stabilized in water and low ethanol concentrations, but was disrupted in ≥ 50 mol% ethanol. Aggregated results indicated minor increases in helicity with ethanol concentration. β-sheet content was consistently low (∼1%) across all conditions. Beyond structural dynamics, the rapid formation of branched α-zein aggregates in aqueous environments was highlighted. Furthermore, aqueous simulations revealed favorable interactions between the protein and the crosslinking agent glycidyl methacrylate (GMA). The proximity of GMA epoxide carbons and side chain hydroxyl oxygens simultaneously suggested accessible reactive sites in compact α-zein conformations and pre-reaction geometries for methacrylation. The findings may assist in expanding the applications of these technologically significant proteins, e.g., by guiding chemical modifications.",Christensen NJ.,PLoS One,2024
10.1007_s44154-024-00158-w,38727957,MicroRNA (miRNA) profiling of maize genotypes with differential response to Aspergillus flavus implies zma-miR156-squamosa promoter binding protein (SBP) and zma-miR398/zma-miR394-F -box combinations involved in resistance mechanisms.,"Maize (Zea mays), a major food crop worldwide, is susceptible to infection by the saprophytic fungus Aspergillus flavus that can produce the carcinogenic metabolite aflatoxin (AF) especially under climate change induced abiotic stressors that favor mold growth. Several studies have used """"-omics"""" approaches to identify genetic elements with potential roles in AF resistance, but there is a lack of research identifying the involvement of small RNAs such as microRNAs (miRNAs) in maize-A. flavus interaction. In this study, we compared the miRNA profiles of three maize lines (resistant TZAR102, moderately resistant MI82, and susceptible Va35) at 8 h, 3 d, and 7 d after A. flavus infection to investigate possible regulatory antifungal role of miRNAs. A total of 316 miRNAs (275 known and 41 putative novel) belonging to 115 miRNA families were identified in response to the fungal infection across all three maize lines. Eighty-two unique miRNAs were significantly differentially expressed with 39 miRNAs exhibiting temporal differential regulation irrespective of the maize genotype, which targeted 544 genes (mRNAs) involved in diverse molecular functions. The two most notable biological processes involved in plant immunity, namely cellular responses to oxidative stress (GO:00345990) and reactive oxygen species (GO:0034614) were significantly enriched in the resistant line TZAR102. Coexpression network analysis identified 34 hubs of miRNA-mRNA pairs where nine hubs had a node in the module connected to their target gene with potentially important roles in resistance/susceptible response of maize to A. flavus. The miRNA hubs in resistance modules (TZAR102 and MI82) were mostly connected to transcription factors and protein kinases. Specifically, the module of miRNA zma-miR156b-nb - squamosa promoter binding protein (SBP), zma-miR398a-3p - SKIP5, and zma-miR394a-5p - F-box protein 6 combinations in the resistance-associated modules were considered important candidates for future functional studies.","Gandham P, Rajasekaran K, Sickler C, Mohan H, Gilbert M, Baisakh N.",Stress Biol,2024
10.1186_s12864-024-10369-0,38741087,Comprehensive identification of maize ZmE2F transcription factors and the positive role of ZmE2F6 in response to drought stress.,"BACKGROUND: The early 2 factor (E2F) family is characterized as a kind of transcription factor that plays an important role in cell division, DNA damage repair, and cell size regulation. However, its stress response has not been well revealed. RESULTS: In this study, ZmE2F members were comprehensively identified in the maize genome, and 21 ZmE2F genes were identified, including eight E2F subclade members, seven DEL subfamily genes, and six DP genes. All ZmE2F proteins possessed the DNA-binding domain (DBD) characterized by conserved motif 1 with the RRIYD sequence. The ZmE2F genes were unevenly distributed on eight maize chromosomes, showed diversity in gene structure, expanded by gene duplication, and contained abundant stress-responsive elements in their promoter regions. Subsequently, the ZmE2F6 gene was cloned and functionally verified in drought response. The results showed that the ZmE2F6 protein interacted with ZmPP2C26, localized in the nucleus, and responded to drought treatment. The overexpression of ZmE2F6 enhanced drought tolerance in transgenic Arabidopsis with longer root length, higher survival rate, and biomass by upregulating stress-related gene transcription. CONCLUSIONS: This study provides novel insights into a greater understanding and functional study of the E2F family in the stress response.","Cao Y, Wang K, Lu F, Li Q, Yang Q, Liu B, Muhammad H, Wang Y, Fu F, Li W, Yu H.",BMC Genomics,2024
10.1073_pnas.2402285121,38739785,Premeiotic 24-nt phasiRNAs are present in the <i>Zea</i> genus and unique in biogenesis mechanism and molecular function.,"Reproductive phasiRNAs (phased, small interfering RNAs) are broadly present in angiosperms and play crucial roles in sustaining male fertility. While the premeiotic 21-nt (nucleotides) phasiRNAs and meiotic 24-nt phasiRNA pathways have been extensively studied in maize (Zea mays) and rice (Oryza sativa), a third putative category of reproductive phasiRNAs-named premeiotic 24-nt phasiRNAs-have recently been reported in barley (Hordeum vulgare) and wheat (Triticum aestivum). To determine whether premeiotic 24-nt phasiRNAs are also present in maize and related species and begin to characterize their biogenesis and function, we performed a comparative transcriptome and degradome analysis of premeiotic and meiotic anthers from five maize inbred lines and three teosinte species/subspecies. Our data indicate that a substantial subset of the 24-nt phasiRNA loci in maize and teosinte are already highly expressed at the premeiotic phase. The premeiotic 24-nt phasiRNAs are similar to meiotic 24-nt phasiRNAs in genomic origin and dependence on DCL5 (Dicer-like 5) for biogenesis, however, premeiotic 24-nt phasiRNAs are unique in that they are likely i) not triggered by microRNAs, ii) not loaded by AGO18 proteins, and iii) not capable of mediating PHAS precursor cleavage. In addition, we also observed a group of premeiotic 24-nt phasiRNAs in rice using previously published data. Together, our results indicate that the premeiotic 24-nt phasiRNAs constitute a unique class of reproductive phasiRNAs and are present more broadly in the grass family (Poaceae) than previously known.","Zhan J, Bélanger S, Lewis S, Teng C, McGregor M, Beric A, Schon MA, Nodine MD, Meyers BC.",Proc Natl Acad Sci U S A,2024
10.1186_s12864-024-10395-y,38745122,Natural variations of heterosis-related allele-specific expression genes in promoter regions lead to allele-specific expression in maize.,"BACKGROUND: Heterosis has successfully enhanced maize productivity and quality. Although significant progress has been made in delineating the genetic basis of heterosis, the molecular mechanisms underlying its genetic components remain less explored. Allele-specific expression (ASE), the imbalanced expression between two parental alleles in hybrids, is increasingly being recognized as a factor contributing to heterosis. ASE is a complex process regulated by both epigenetic and genetic variations in response to developmental and environmental conditions. RESULTS: In this study, we explored the differential characteristics of ASE by analyzing the transcriptome data of two maize hybrids and their parents under four light conditions. On the basis of allele expression patterns in different hybrids under various conditions, ASE genes were divided into three categories: bias-consistent genes involved in basal metabolic processes in a functionally complementary manner, bias-reversal genes adapting to the light environment, and bias-specific genes maintaining cell homeostasis. We observed that 758 ASE genes (ASEGs) were significantly overlapped with heterosis quantitative trait loci (QTLs), and high-frequency variations in the promoter regions of heterosis-related ASEGs were identified between parents. In addition, 10 heterosis-related ASEGs participating in yield heterosis were selected during domestication. CONCLUSIONS: The comprehensive analysis of ASEGs offers a distinctive perspective on how light quality influences gene expression patterns and gene-environment interactions, with implications for the identification of heterosis-related ASEGs to enhance maize yield.","Zhan W, Cui L, Yang S, Zhang K, Zhang Y, Yang J.",BMC Genomics,2024
10.1093_plphys_kiae277,38743701,Transcription factor ZmEREB97 regulates nitrate uptake in maize (Zea mays) roots.,"Maize (Zea mays L.) has very strong requirements for nitrogen. However, the molecular mechanisms underlying the regulations of nitrogen uptake and translocation in this species are not fully understood. Here, we report that an APETALA2/ETHYLENE RESPONSE FACTOR (AP2/ERF) transcription factor ZmEREB97 functions as an important regulator in the N signaling network in maize. Predominantly expressed and accumulated in main root and lateral root primordia, ZmEREB97 rapidly responded to nitrate treatment. By overlapping the analyses of differentially expressed genes and conducting a DAP-seq assay, we identified 1,446 potential target genes of ZmEREB97. Among these, 764 genes were coregulated in 2 lines of zmereb97 mutants. Loss of function of ZmEREB97 substantially weakened plant growth under both hydroponic and soil conditions. Physiological characterization of zmereb97 mutant plants demonstrated that reduced biomass and grain yield were both associated with reduced nitrate influx, decreased nitrate content, and less N accumulation. We further demonstrated that ZmEREB97 directly targets and regulates the expression of 6 ZmNRT genes by binding to the GCC-box-related sequences in gene promoters. Collectively, these data suggest that ZmEREB97 is a major positive regulator of the nitrate response and that it plays an important role in optimizing nitrate uptake, offering a target for improvement of nitrogen use efficiency in crops.","Wu Q, Xu J, Zhao Y, Wang Y, Zhou L, Ning L, Shabala S, Zhao H.",Plant Physiol,2024
10.3389_fpls.2024.1381056,38745920,Identification and characterization of ACR gene family in maize for salt stress tolerance.,"BACKGROUND: Members of the ACR gene family are commonly involved in various physiological processes, including amino acid metabolism and stress responses. In recent decades, significant progress has been made in the study of ACR genes in plants. However, little is known about their characteristics and function in maize. METHODS: In this study, ACR genes were identified from the maize genome, and their molecular characteristics, gene structure, gene evolution, gene collinearity analysis, cis-acting elements were analyzed. qRT-PCR technology was used to verify the expression patterns of the ZmACR gene family in different tissues under salt stress. In addition, Ectopic expression technique of ZmACR5 in Arabidopsis thaliana was utilized to identify its role in response to salt stress. RESULTS: A total of 28 ZmACR genes were identified, and their molecular characteristics were extensively described. Two gene pairs arising from segmented replication events were detected in maize, and 18 collinear gene pairs were detected between maize and 3 other species. Through phylogenetic analysis, three subgroups were revealed, demonstrating distinct divergence between monocotyledonous and dicotyledonous plants. Analysis of ZmACR cis-acting elements revealed the optional involvement of ZmACR genes in light response, hormone response and stress resistance. Expression analysis of 8 ZmACR genes under salt treatment clearly revealed their role in the response to salt stress. Ectopic overexpression of ZmACR5 in Arabidopsis notably reduced salt tolerance compared to that of the wild type under salt treatment, suggesting that ZmACR5 has a negative role in the response to salt stress. CONCLUSION: Taken together, these findings confirmed the involvement of ZmACR genes in regulating salt stress and contributed significantly to our understanding of the molecular function of ACR genes in maize, facilitating further research in this field.","Fang H, Shan T, Gu H, Chen J, Qi Y, Li Y, Saeed M, Yuan J, Li P, Wang B.",Front Plant Sci,2024
10.1186_s12870-024-04953-5,38750451,Genome-wide identification and expression analysis of Ubiquitin-specific protease gene family in maize (Zea mays L.).,"BACKGROUND: Ubiquitin-specific proteases (UBPs) are a large family of deubiquitinating enzymes (DUBs). They are widespread in plants and are critical for plant growth, development, and response to external stresses. However, there are few studies on the functional characteristics of the UBP gene family in the important staple crop, maize (Zea mays L.). RESULTS: In this study, we performed a bioinformatic analysis of the entire maize genome and identified 45 UBP genes. Phylogenetic analysis indicated that 45 ZmUBP genes can be divided into 15 subfamilies. Analysis of evolutionary patterns and divergence levels indicated that ZmUBP genes were present before the isolation of dicotyledons, were highly conserved and subjected to purifying selection during evolution. Most ZmUBP genes exhibited different expression levels in different tissues and developmental stages. Based on transcriptome data and promoter element analysis, we selected eight ZmUBP genes whose promoters contained a large number of plant hormones and stress response elements and were up-regulated under different abiotic stresses for RT-qPCR analysis, results showed that these genes responded to abiotic stresses and phytohormones to varying degrees, indicating that they play important roles in plant growth and stress response. CONCLUSIONS: In this study, the structure, location and evolutionary relationship of maize UBP gene family members were analyzed for the first time, and the ZmUBP genes that may be involved in stress response and plant growth were identified by combining promoter element analysis, transcriptome data and RT-qPCR analysis. This study informs research on the involvement of maize deubiquitination in stress response.","Fu W, Fan D, Liu S, Bu Y.",BMC Plant Biol,2024
10.1186_s12864-024-10403-1,38750515,Maize miRNAs and their putative target genes involved in chilling stress response in 5-day old seedlings.,"BACKGROUND: In the context of early sowing of maize as a promising adaptation strategy that could significantly reduce the negative effects of climate change, an in-depth understanding of mechanisms underlying plant response to low-temperature stress is demanded. Although microRNAs (miRNAs) have been recognized as key regulators of plant stress response, research on their role in chilling tolerance of maize during early seedling stages is scarce. Therefore, it is of great significance to explore chilling-responsive miRNAs, reveal their expression patterns and associated target genes, as well as to examine the possible functions of the conserved and novel miRNAs. In this study, the role of miRNAs was examined in 5d-old maize seedlings of one tolerant and one sensitive inbred line exposed to chilling (10/8 °C) stress for 6 h and 24 h, by applying high throughput sequencing. RESULTS: A total of 145 annotated known miRNAs belonging to 30 families and 876 potentially novel miRNAs were identified. Differential expression (DE) analysis between control and stress conditions identified 98 common miRNAs for both genotypes at one time point and eight miRNAs at both time points. Target prediction and enrichment analysis showed that the DE zma-miR396, zma-miR156, zma-miR319, and zma-miR159 miRNAs modulate growth and development. Furthermore, it was found that several other DE miRNAs were involved in abiotic stress response: antioxidative mechanisms (zma-miR398), signal transduction (zma-miR156, zma-miR167, zma-miR169) and regulation of water content (zma-miR164, zma-miR394, zma-miR396). The results underline the zma-miRNAs involvement in the modulation of their target genes expression as an important aspect of the plant's survival strategy and acclimation to chilling stress conditions. CONCLUSIONS: To our understanding, this is the first study on miRNAs in 5-d old seedlings' response to chilling stress, providing data on the role of known and novel miRNAs post-transcriptional regulation of expressed genes and contributing a possible platform for further network and functional analysis.","Božić M, Ignjatović Micić D, Delić N, Nikolić A.",BMC Genomics,2024
10.1111_pbi.14362,38761386,A genome-wide association study uncovers a ZmRap2.7-ZCN9/ZCN10 module to regulate ABA signalling and seed vigour in maize.,"Seed vigour, including rapid, uniform germination and robust seedling establishment under various field conditions, is becoming an increasingly essential agronomic trait for achieving high yield in crops. However, little is known about this important seed quality trait. In this study, we performed a genome-wide association study to identify a key transcription factor ZmRap2.7, which regulates seed vigour through transcriptionally repressing expressions of three ABA signalling genes ZmPYL3, ZmPP2C and ZmABI5 and two phosphatidylethanolamine-binding genes ZCN9 and ZCN10. In addition, ZCN9 and ZCN10 proteins could interact with ZmPYL3, ZmPP2C and ZmABI5 proteins, and loss-of-function of ZmRap2.7 and overexpression of ZCN9 and ZCN10 reduced ABA sensitivity and seed vigour, suggesting a complex regulatory network for regulation of ABA signalling mediated seed vigour. Finally, we showed that four SNPs in ZmRap2.7 coding region influenced its transcriptionally binding activity to the downstream gene promoters. Together with previously identified functional variants within and surrounding ZmRap2.7, we concluded that the distinct allelic variations of ZmRap2.7 were obtained independently during maize domestication and improvement, and responded separately for the diversities of seed vigour, flowering time and brace root development. These results provide novel genes, a new regulatory network and an evolutional mechanism for understanding the molecular mechanism of seed vigour.","Guo S, Ai J, Zheng N, Hu H, Xu Z, Chen Q, Li L, Liu Y, Zhang H, Li J, Pan Q, Chen F, Yuan L, Fu J, Gu R, Wang J, Du X.",Plant Biotechnol J,2024
10.1093_g3journal_jkae092,38776257,Field-based high-throughput phenotyping enhances phenomic and genomic predictions for grain yield and plant height across years in maize.,"Field-based phenomic prediction employs novel features, like vegetation indices (VIs) from drone images, to predict key agronomic traits in maize, despite challenges in matching biomarker measurement time points across years or environments. This study utilized functional principal component analysis (FPCA) to summarize the variation of temporal VIs, uniquely allowing the integration of this data into phenomic prediction models tested across multiple years (2018-2021) and environments. The models, which included 1 genomic, 2 phenomic, 2 multikernel, and 1 multitrait type, were evaluated in 4 prediction scenarios (CV2, CV1, CV0, and CV00), relevant for plant breeding programs, assessing both tested and untested genotypes in observed and unobserved environments. Two hybrid populations (415 and 220 hybrids) demonstrated the visible atmospherically resistant index's strong temporal correlation with grain yield (up to 0.59) and plant height. The first 2 FPCAs explained 59.3 ± 13.9% and 74.2 ± 9.0% of the temporal variation of temporal data of VIs, respectively, facilitating predictions where flight times varied. Phenomic data, particularly when combined with genomic data, often were comparable to or numerically exceeded the base genomic model in prediction accuracy, particularly for grain yield in untested hybrids, although no significant differences in these models' performance were consistently observed. Overall, this approach underscores the effectiveness of FPCA and combined models in enhancing the prediction of grain yield and plant height across environments and diverse agricultural settings.","Adak A, DeSalvio AJ, Arik MA, Murray SC.",G3 (Bethesda),2024
10.1073_pnas.2313216121,38781209,ZmPILS6 is an auxin efflux carrier required for maize root morphogenesis.,"Plant root systems play a pivotal role in plant physiology and exhibit diverse phenotypic traits. Understanding the genetic mechanisms governing root growth and development in model plants like maize is crucial for enhancing crop resilience to drought and nutrient limitations. This study focused on identifying and characterizing ZmPILS6, an annotated auxin efflux carrier, as a key regulator of various crown root traits in maize. ZmPILS6-modified roots displayed reduced network area and suppressed lateral root formation, which are desirable traits for the """"steep, cheap, and deep"""" ideotype. The research revealed that ZmPILS6 localizes to the endoplasmic reticulum and plays a vital role in controlling the spatial distribution of indole-3-acetic acid (IAA or """"auxin"""") in primary roots. The study also demonstrated that ZmPILS6 can actively efflux IAA when expressed in yeast. Furthermore, the loss of ZmPILS6 resulted in significant proteome remodeling in maize roots, particularly affecting hormone signaling pathways. To identify potential interacting partners of ZmPILS6, a weighted gene coexpression analysis was performed. Altogether, this research contributes to the growing knowledge of essential genetic determinants governing maize root morphogenesis, which is crucial for guiding agricultural improvement strategies.","Cowling CL, Homayouni AL, Callwood JB, McReynolds MR, Khor J, Ke H, Draves MA, Dehesh K, Walley JW, Strader LC, Kelley DR.",Proc Natl Acad Sci U S A,2024
10.1093_jxb_erv315,26136266,"Asymmetric transcriptomic signatures between the cob and florets in the maize ear under optimal- and low-nitrogen conditions at silking, and functional characterization of amino acid transporters ZmAAP4 and ZmVAAT3.","Coordinated functioning of the cob and florets of the maize ear confers grain yield. The cob is critical for carbon partitioning and assimilated nitrogen (N) supply for grain development. However, molecular recognition of the cob and peripheral florets, characterization of genes mediating translocation of N assimilates, and responses of these two tissues to low N (LN) remain elusive. Transcriptional profiling of the ear of a maize hybrid at silking in the field revealed 1864 differentially expressed genes between the cob and florets, with 1314 genes up-regulated in the cob and 550 genes up-regulated in florets. The cob was characterized by striking enrichment of genes that are involved in carbon/N transport and metabolism, consistent with the physiological role of the cob in carbon/N storage and transfer during ear development. The florets were characterized by enrichment of hormone signalling components and development related genes. We next examined the response of the cob and florets to LN stress. LN caused differential expression of 588 genes in the cob and only 195 genes in the florets, indicating that the cob dominated the response of the ear to LN at the transcriptional level. LN caused comprehensive alterations such as carbon/N metabolism or partitioning, hormone signalling and protein phosphorylation in terms of gene expression in the cob and/or florets. Fourteen genes responsive specifically to LN provided potential molecular markers for N-efficient maize breeding. We further functionally characterized two newly identified broad-spectrum amino acid transporters, ZmAAP4 and ZmVAAT3, that showed distinct expression patterns in the cob and florets and potentially important roles in amino-N mobilization in the ear. While both proteins could transport various amino acids into yeast or Arabidopsis cells, ZmAAP4 appeared to have higher efficiencies than ZmVAAT3 in transporting seven out of 22 examined amino acids.","Pan X, Hasan MM, Li Y, Liao C, Zheng H, Liu R, Li X.",J Exp Bot,2015
