doi,pubmed_id,title,abstract,authors,journal,year
10.3390_plants14010037,39795297,Identification of Maize Kernel Varieties Using LF-NMR Combined with Image Data: An Explainable Approach Based on Machine Learning.,"The precise identification of maize kernel varieties is essential for germplasm resource management, genetic diversity conservation, and the optimization of agricultural production. To address the need for rapid and non-destructive variety identification, this study developed a novel interpretable machine learning approach that integrates low-field nuclear magnetic resonance (LF-NMR) with morphological image features through an optimized support vector machine (SVM) framework. First, LF-NMR signals were obtained from eleven maize kernel varieties, and ten key features were extracted from the transverse relaxation decay curves. Meanwhile, five image morphological features were selected using the recursive feature elimination (RFE) algorithm. Before modeling, principal component analysis (PCA) was used to determine the distribution features of the internal components for each maize variety. Subsequently, LF-NMR features and image morphological data were integrated to construct a classification model and the SVM hyperparameters were optimized using an improved differential evolution algorithm, achieving a final classification accuracy of 96.36%, which demonstrated strong robustness and precision. The model's interpretability was further enhanced using Shapley values, which revealed the contributions of key features such as Max Signal and Signal at Max Curvature to classification decisions. This study provides an innovative technical solution for the efficient identification of maize varieties, supports the refined management of germplasm resources, and lays a foundation for genetic improvement and agricultural applications.","Bi C, Bi X, Liu J, Chen H, Wang M, Yu H, Song S.",Plants (Basel),2024
10.1021_acs.jafc.4c07467,39804708,Genome-Wide Association Study and Genomic Predictions for Hydroxycinnamate Concentrations in Maize Stover.,"Hydroxycinnamates, like ferulate (FA) and p-coumarate (pCA), are important components of maize cell walls, which influence pest resistance, ruminal digestibility, and biofuel production. Increasing their concentration has been linked to increased pest resistance, but also may lead to a decrease in nutritional value or bioethanol production efficiency. Therefore, improving forage quality or biofuel production without compromising plant resistance and a thorough understanding of the biosynthesis and deposition of these compounds is necessary, especially in stover, which is the feedstock for second-generation biofuel production and determines animal forage quality. This study aimed to identify genomic regions associated with hydroxycinnamates and to develop genomic prediction models to determine the best selection approach to modify hydroxycinnamate content. Although heritability estimates for hydroxycinnamates were moderate, direct phenotypic selection is discouraged because hydroxycinnamate quantification is laborious and time-consuming. Negative genotypic correlations were observed between animal digestibility and pCA content and positive with diferulates content, suggesting differing effects compared to previous studies on maize pith. However, no colocalizations with digestibility QTLs were found, highlighting the need for further research. Given the moderate predictive capacity of GBLUP prediction models, genotypic selection is proposed as the most promising alternative for modifying hydroxycinnamate content.","Gesteiro N, Malvar RA, Butrón A, Holland JB, Souto XC, López-Malvar A, Santiago R.",J Agric Food Chem,2025
10.3389_fpls.2025.1511097,40123957,Identification of maize kernel varieties based on interpretable ensemble algorithms.,"INTRODUCTION: Maize kernel variety identification is crucial for reducing storage losses and ensuring food security. Traditional single models show limitations in processing large-scale multimodal data. METHODS: This study constructed an interpretable ensemble learning model for maize seed variety identification through improved differential evolutionary algorithm and multimodal data fusion. Morphological and hyperspectral data of maize samples were extracted and preprocessed, and three methods were used to screen features, respectively. The base learner of the Stacking integration model was selected using diversity and performance indices, with parameters optimized through a differential evolution algorithm incorporating multiple mutation strategies and dynamic adjustment of mutation factors and recombination rates. Shapley Additive exPlanation was applied for interpretable ensemble learning. RESULTS: The HDE-Stacking identification model achieved 97.78% accuracy. The spectral bands at 784 nm, 910 nm, 732 nm, 962 nm, and 666 nm showed positive impacts on identification results. DISCUSSION: This research provides a scientific basis for efficient identification of different corn kernel varieties, enhancing accuracy and traceability in germplasm resource management. The findings have significant practical value in agricultural production, improving quality management efficiency and contributing to food security assurance.","Bi C, Bi X, Liu J, Xie H, Zhang S, Chen H, Wang M, Shi L, Song S.",Front Plant Sci,2025
10.1093_jxb_eraf079,40159933,Interplay between auxin and abiotic stresses in maize.,"Plants display a continuum of responses to abiotic stresses, including sensitivity and tolerance. Classical phytohormones have been implicated in these processes due to the observed changes in growth phenotypes following stress cues. This interplay is often described as the growth-stress trade-off. Recent studies have examined abiotic stress responses in maize and implicated auxin biosynthesis, transport, and signaling. However, very few auxin pathway genes have been functionally characterized for their role in stress responses in maize, leaving a large knowledge gap in the field. In this review we will describe our current understanding of relationships between auxin and a myriad of stresses, including temperature, drought, salinity, light, and heavy metals. Resilience to environmental stresses is critical for informing agricultural strategies to improve maize yield and quality. We conclude with a discussion of possible future directions and approaches that may increase our understanding of how auxin mediates growth-stress trade-offs in maize.","Gonzales CF, Kelley DR.",J Exp Bot,2025
10.3390_plants14091376,40364405,The Involvement of Glycerophospholipids in Susceptibility of Maize to Gibberella Root Rot Revealed by Comparative Metabolomics and Mass Spectrometry Imaging Joint Analysis.,"Gibberella root rot (GRR), caused by Fusarium graminearum, is one of the major threats to maize production. However, the mechanism underlying maize's response to GRR is not fully understood. Multi-omics study incorporating metabolomics reveals insights into maize-pathogen interactions. Using metabolomics and mass spectrometry imaging (MSI), maize inbred lines with GRR resistance (W438) and susceptibility (335M) were deployed to characterize specific metabolites associated with GRR. Analysis of significantly altered metabolites suggested that glycerophospholipid metabolism was highly associated with GRR resistance or susceptibility. Furthermore, the distinct accumulation of lysophosphatidylethanolamine (lysoPE) and lysophosphatidylcholine (lysoPC) from glycerophospholipid metabolism, along with the significant up-regulation of phospholipase (PLA) gene in the susceptible line, suggested that high levels of lysoPC and lysoPE contributed to GRR susceptibility. Meanwhile, genes encoding lysophospholipase (LPLA), the detoxification enzymes of lysoPC, were significantly activated in both genotypes. However, the significantly higher expression of LPLAs in the resistant line corresponded to a significant increase in the content of non-toxic sn-glycero-3-phosphocholine, whereas this increase was not observed in the susceptible line. MSI analysis revealed the involvement of other potential phospholipids in GRR susceptibility. Taken together, maintaining an appropriate concentration of lysophospholipids is crucial for their role in the signaling pathway that triggers GRR resistance without causing damage to maize roots.","Wang Q, Zhao Z, Li X, Gao X.",Plants (Basel),2025
10.1093_g3journal_jkaf084,40322816,Identification of candidate host-specificity genes in Exserohilum turcicum using comparative genomics and transcriptomics.,"Exserohilum turcicum causes northern corn leaf blight and sorghum leaf blight. While the same species cause disease in both crops, the strains are host-specific. Here, we report the sequence and de novo annotated assemblies of one sorghum- and one maize-specific E. turcicum strain. The strains were sequenced using the PacBio Sequel II system. The total genome length for both assemblies was between 44 and 45 Mb with N50 of ∼2.5 Mb. Ninety-eight percent of the Benchmarking Universal Single-Copy Orthologs (BUSCO) for both assemblies had complete status. The estimated number of genes was 11,762 and 12,029 in the sorghum- and maize-specific isolates, respectively. Funannotate, EffectorP, SignalP, and transcriptome data were used to create functional annotation of each genome. The whole-genome comparison identified ten large-scale inversions and three translocations between the maize- and sorghum-specific strains, along with homologous genes and gene duplications. RNA was sequenced from the maize- and sorghum-specific isolate 10 days post-inoculation in maize and sorghum and from axenic cultures. Gene expression data from planta and axenic growth experiments were compared for each strain. Candidate host-specificity genes were identified by combining results from whole-genome comparison, synteny analysis, gene annotations, and transcriptome data. Overall, this study identified several candidate host-specificity genes that provide insights into E. turcicum interaction with its hosts.","Krone MJ, Adhikari P, Singh P, Jamann TM, Mideros SX.",G3 (Bethesda),2025
10.3390_plants14101438,40431003,&lt;i&gt;ZmHPAT2&lt;/i&gt; Regulates Maize Growth and Development and Mycorrhizal Symbiosis.,"Hydroxyproline O-arabinosyltransferase (HPAT), a critical enzyme in plant glycosylation pathways, catalyzes the transfer of arabinose to the hydroxyl group of hydroxyproline residues. This enzyme contains a canonical GT95 glycosyltransferase, a structural hallmark of this carbohydrate-active enzyme family. HPAT mediates arabinosylation of diverse cellular targets, including cell wall extension and small signaling peptides. Emerging evidence has shown that HPAT orthologs regulate plant development and symbiotic interactions through post-translational modification of CLV1/LRR Extracellular (CLE) peptides. Although the molecular functions of HPAT genes have been characterized in model plants such as Arabidopsis thaliana and Lotus japonicus, their roles remain unexplored in Zea mays L. In this study, we used ZmHPAT2 homozygous mutants to explore the function of the maize HPAT gene. Sequence analysis identified a N-terminal signal peptide targeting the Golgi apparatus and promoter elements responsive to AM fungal colonization. Phenotypic analysis revealed its negative regulatory role: zmhpat2 promotes vegetative growth (increased plant height and accelerated flowering) and enhances AM symbiosis (increased colonization rate). Mechanistic studies demonstrated that ZmHPAT2 possesses dual regulatory functions-the activation of auxin signaling and repression of ZmMYB1-mediated arbuscular degradation pathways. In addition, overexpression of ZmHPAT2 in Lotus japonicus inhibits growth (reduced plant height) and impairs symbiotic interactions. Our findings establish ZmHPAT2 as a critical node to regulate auxin and symbiotic signaling, providing novel insights into plant glycosylation-mediated development. This work not only advances our understanding of maize growth regulation but also identifies potential targets for crop improvement through arabinosylation pathway manipulation.","Xie K, Wang G, Ni Y, Shi M, Sun L, Cheng B, Li X.",Plants (Basel),2025
10.3390_ijms26094269,40362511,Genome-Wide Identification and Evolution-Profiling Analysis of &lt;i&gt;Heat Shock Protein&lt;/i&gt; Gene Family in &lt;i&gt;Poaceae Barnhart&lt;/i&gt;.,"Heat shock proteins (HSPs) function as molecular chaperones to maintain protein homeostasis and repair denatured proteins, counteracting abiotic stresses. Despite their functional importance, a systematic bioinformatics analysis of the HSP gene family was lacking in Poaceae. In this study, we revealed that HSPs are widely distributed from algae to eudicots, with varying numbers in Poaceae including Oryza, Triticum, and Panicum. Gene duplication events, particularly dispersed duplication (DSD), tandem duplication (TD), and genome polyploidization, have probably driven the increased number of HSP genes and the expansion of HSP family proteins. Gene Ontology (GO) annotation analyses suggested their conserved functions. Promoter cis-acting element analyses indicated that their expression levels were tightly regulated by abiotic stresses. We validated that many collinear HSP genes are indeed regulated by the cold stress by analyzing the published RNA-seq data in rice, maize, and wheat, and performing RT-qPCR in rice. Our findings shed light on the role of HSPs in the abiotic stress response, laying the groundwork for further exploration of HSP functions in Poaceae.","Huang X, Liu Y, Yu X, Cai Y, Hou L, Zhang J, Yang H.",Int J Mol Sci,2025
10.1093_jxb_eraf198,40365812,Quantitative genetics of photosynthetic trait variation in maize.,"Natural genetic variation in photosynthesis-related traits can help both to identify genes involved in regulating photosynthetic processes and to develop crops with improved productivity and photosynthetic efficiency. However, rapidly fluctuating environmental parameters create challenges for measuring photosynthetic parameters in large populations under field conditions. We measured chlorophyll fluorescence and absorbance-based photosynthetic traits in a maize diversity panel in the field using an experimental design that allowed us to estimate and control multiple confounding factors. Controlling the impact of day of measurement and light intensity as well as patterns of two-dimensional spatial variation in the field increased heritability for 11 out of 14 traits measured. We were able to identify high-confidence genome-wide association study (GWAS) signals associated with variation in four spatially corrected traits (the quantum yield of PSII, non-photochemical quenching, redox state of QA, and relative chlorophyll content). Insertion alleles for Arabidopsis orthologs of three candidate genes exhibited phenotypes consistent with our GWAS results. Collectively these results illustrate the potential of applying best practices from quantitative genetics research to address outstanding questions in plant physiology and to understand natural variation in photosynthesis.","Ali W, Grzybowski M, Torres-Rodríguez JV, Li F, Shrestha N, Mathivanan RK, de Bernardeaux G, Hoang K, Mural RV, Roston RL, Schnable JC, Sahay S.",J Exp Bot,2025
10.1371_journal.pone.0323140,40402953,Genome-wide association analysis and genomic selection for leaf-related traits of maize.,"Maize is an important food crop worldwide. The length, width, and area of leaves are crucial traits of plant architecture and further influencing plant density, photosynthesis, and crop yield. To dissect the genetic architecture of leaf length, leaf width, and leaf area, a multi-parents doubled haploid (DH) population was used for genome-wide association study (GWAS) and genomic selection (GS). The length, width, and area of the first leaf above the uppermost ear, the uppermost ear leaf, and the first leaf below the uppermost ear were evaluated in multi-environment trials. Using BLINK and FarmCPU for GWAS, 19 significant single nucleotide polymorphisms (SNPs) on chromosomes 1, 2, 5, 6, 8, 9, and 10 were associated with leaf length, 49 SNPs distributed over all 10 chromosomes were associated with leaf width, and 37 SNPs distributed on all 10 chromosomes except for chromosome 3 were associated with leaf area. The phenotypic variation explained (PVE) by each QTL ranged from 0.05% to 27.46%. Fourteen pleiotropic SNPs were detected by at least two leaf-related traits. A total of 57 candidate genes were identified for leaf-related traits, of which 44 were annotated with known functions. Candidate genes Zm00001d032866, Zm00001D022209, and Zm00001d001980 are involved in leaf senescence. Zm00001d026130, Zm00001d002429, Zm00001d023225, and Zm00001d046767 play important roles in leaf development. GS analysis showed that when 60% of the total genotypes was used as the training population and 3000 SNPs were used for prediction, moderate prediction accuracy was obtained for leaf length, leaf width, and leaf area. The prediction accuracy would be improved by using top significantly associated SNPs for GS. The current study provides a better understanding of the genetic basis of leaf length, leaf width, and leaf area, and valuable information for improving plant architecture by implementing GS.","Zeng Y, Xu X, Jiang J, Lin S, Fan Z, Meng Y, Maimaiti A, Wu P, Ren J.",PLoS One,2025
10.1073_pnas.2421738122,40489624,Cross-species modeling of plant genomes at single-nucleotide resolution using a pretrained DNA language model.,"Interpreting function and fitness effects in diverse plant genomes requires transferable models. Language models (LMs) pretrained on large-scale biological sequences can capture evolutionary conservation and offer cross-species prediction better than supervised models through fine-tuning limited labeled data. We introduce PlantCaduceus, a plant DNA LM that learns evolutionary conservation patterns in 16 angiosperm genomes by modeling both DNA strands simultaneously. When fine-tuned on a small set of labeled Arabidopsis data for tasks such as predicting translation initiation/termination sites and splice donor/acceptor sites, PlantCaduceus demonstrated remarkable transferability to maize, which diverged 160 Mya. The model outperformed the best existing DNA language model by 1.45-fold in maize splice donor prediction and 7.23-fold in maize translation initiation site prediction. In variant effect prediction, PlantCaduceus showed performance comparative to state-of-the-art protein LMs. Mutations predicted to be deleterious by PlantCaduceus showed threefold lower average minor allele frequencies compared to those identified by multiple sequence alignment-based methods. Additionally, PlantCaduceus successfully identifies well-known causal variants in both Arabidopsis and maize. Overall, PlantCaduceus is a versatile DNA LM that can accelerate plant genomics and crop breeding applications.","Zhai J, Gokaslan A, Schiff Y, Berthel A, Liu ZY, Lai WY, Miller ZR, Scheben A, Stitzer MC, Romay MC, Buckler ES, Kuleshov V.",Proc Natl Acad Sci U S A,2025
10.3389_fpls.2025.1566514,40530266,"Deciphering maize resistance to late wilt disease caused by &lt;i&gt;Magnaporthiopsis maydis&lt;/i&gt;: agronomic, anatomical, molecular, and genotypic insights.","INTRODUCTION: Magnaporthiopsis maydis, the causal agent of late wilt disease (LWD), poses a significant threat to maize production by reducing grain yield and quality. Identifying and developing resistant genotypes adapted to different environments is essential for sustainable crop improvement. METHODS: Fifteen maize genotypes were evaluated for their response to LWD across three growing seasons at two experimental locations-Gemmeiza and Sids. Disease incidence, agronomic performance, anatomical features, and antioxidant enzyme activities were assessed. Gene expression analysis of PR1 and PR4 was conducted using RT-qPCR. Genotype × environment interaction (GEI) was analyzed using combined ANOVA and the additive main effects and multiplicative interaction (AMMI) model. RESULTS: Significant differences were observed among genotypes, environments, and their interactions (GEI) for disease incidence and yield-related traits (p < 0.05). AMMI analysis confirmed substantial GEI effects on DI% and hundred kernel weight. Genotypes TWC1100, SC30K9, and SC2031 consistently showed the lowest disease incidence and the highest resistance rating index (RRI > 8.3) across both locations, while the susceptible check Boushy recorded the highest DI% and lowest RRI. TWC1100 and SC30K9 also achieved the highest kernel weights at Gemmeiza (42.8 g and 41.5 g, respectively). Stability analysis using AMMI stability value (ASV) identified TWC1100, SC30K9, TWC324, and SC130 as the most stable genotypes. Biochemical analysis revealed that resistant genotypes exhibited higher peroxidase activity and lower electrolyte leakage. Anatomical examination showed superior root structure in resistant genotypes, particularly SC2031. Molecular analysis confirmed the upregulation of PR1 and PR4 genes post-infection, with TWC1100 showing robust expression, while Boushy exhibited minimal gene activation. DISCUSSION: The integration of agronomic, anatomical, biochemical, and molecular analyses revealed promising maize genotypes with enhanced resistance to late wilt disease (LWD) and stable performance across diverse environments. These findings highlight the potential of these genotypes as valuable candidates for inclusion in breeding programs targeting improved disease resistance and yield stability under varying environmental conditions.","Abdelghany WR, Elsharkawy MM, Abdelkawy RNF, Omara RI, Abdelaal K, Abbas AH, Hozzein WN, Essa T, ALkhalifah DH, Abou Tabl AH.",Front Plant Sci,2025
10.3389_fpls.2025.1580016,40538877,Comparative transcriptomics in B73-teosinte near-isogenic maize lines reveals key defense signaling and phytoalexins in response to &lt;i&gt;Cercospora zeina&lt;/i&gt; infection.,"Gray leaf spot (GLS), caused by Cercospora zeae-maydis and Cercospora zeina, is a devastating foliar disease affecting maize production worldwide. However, the defense mechanisms underlying GLS resistance are poorly understood. A major quantitative trait locus (QTL), Qgls8, associated with GLS resistance, was previously identified on maize chromosome 8 bin 8.06. Here we conducted transcriptome analyses on leaves from a pair of B73-teosinte near-isogenic lines (NILs) with contrasting Qgls8 alleles infected with C. zeina at 0, 4, 8, and 12 hours post inoculation (hpi). A total of 1225 up-regulated genes (URGs) were identified in the resistant line Qgls8-R compared with the susceptible line Qgls8-S across the four time points. By contrast, 908 URGs were identified in Qgls8-S. The URGs in Qgls8-R were significantly enriched in metabolic processes, phytohormone signaling, and response to biotic stress, while the URGs in Qgls8-S were mostly involved in plant growth and developmental processes. Additionally, C. zeina-induced URGs were consistently enriched in terpenoid metabolism and jasmonic acid (JA) signaling. Terpene- and JA-related genes showed increased expression at least at one time point after C. zeina infection which were confirmed by RT-qPCR. Furthermore, metabolite quantification indicated higher levels of JA and its isoleucine conjugate (JA-Ile) in Qgls8-R compared to Qgls8-S. Weighted gene co-expression network analysis (WGCNA) identified the module """"turquoise"""", which exhibited the highest positive correlation with Qgls8-R and was related to JA signaling. These findings suggest that the defense response mediated by terpenoid metabolism and the JA signaling pathway plays crucial roles in enhancing GLS resistance following C. zeina infection.","Sun X, Zhang R, Wang Z, Zhang H, Wen H, Zhang J, Yu N, Wang Z, Tai H, Yang Q.",Front Plant Sci,2025
10.3390_ijms26136285,40650063,"Genetic Dissection of Drought Tolerance in Maize Through GWAS of Agronomic Traits, Stress Tolerance Indices, and Phenotypic Plasticity.","Drought severely limits crop yield every year, making it critical to clarify the genetic basis of drought tolerance for breeding of improved varieties. As drought tolerance is a complex quantitative trait, we analyzed three phenotypic groups: (1) agronomic traits under well-watered (WW) and water-deficit (WD) conditions, (2) stress tolerance indices of these traits, and (3) phenotypic plasticity, using a multi-parent doubled haploid (DH) population assessed in multi-environment trials. Genome-wide association studies (GWAS) identified 130, 171, and 71 quantitative trait loci (QTL) for the three groups of phenotypes, respectively. Only one QTL was shared among all trait groups, 25 between stress indices and agronomic traits, while the majority of QTL were specific to their group. Functional annotation of candidate genes revealed distinct pathways of the three phenotypic groups. Candidate genes under WD conditions were enriched for stress response and epigenetic regulation, while under WW conditions for protein synthesis and transport, RNA metabolism, and developmental regulation. Stress tolerance indices were enriched for transport of amino/organic acids, epigenetic regulation, and stress response, whereas plasticity showed enrichment for environmental adaptability. Transcriptome analysis of 26 potential candidate genes showed tissue-specific drought responses in leaves, ears, and tassels. Collectively, these results indicated both shared and independent genetic mechanisms underlying drought tolerance, providing novel insights into the complex phenotypes related to drought tolerance and guiding further strategies for molecular breeding in maize.","Li R, Li D, Guo Y, Wang Y, Zhang Y, Li L, Yang X, Chen S, Würschum T, Liu W.",Int J Mol Sci,2025
10.3389_fpls.2025.1581728,40584871,Organic fertilizer substitution altered the waxy maize grain quality and aroma volatiles formation by the integrated transcriptomic and metabolomic analyses.,"Organic fertilizer substitution is an important agronomic strategy to improve waxy maize quality and aroma, while their regulatory mechanisms remain unclear. Herein, volatiles identification combined with transcriptomics to investigate grain quality and aroma formation mechanism across waxy maize """"Jingkenuo 2000"""" at 20 days after pollination under 100% inorganic N fertilizer (IF), 100% organic N fertilizer (OF), organic fertilizer substituting 50% inorganic N fertilizer (OF_IF). Using HS-SPME-GC/MS, 20 differentially accumulated volatiles were identified, among them, volatile alkanes and esters compounds were the main volatile metabolites, accounting for 30% each, IF decreased esters metabolites (61.0%), OF increased alkanes compounds (6.5%), OF_IF had the highest esters abundance (i.e., E-2-hexenyl benzoate, hexadecanoic acid, methyl ester, octadecanoic acid, ethyl ester, octadecanoic acid, thyl ester, tetradecanoic acid, ethyl ester, and hexadecanoic acid, ethyl ester). RNA-sequencing analysis identified 1,923 unique differentially expressed genes (DEGs), and 18 core conserved DEGs among all comparison groups, which were potential candidate genes for breeding. 43 DEGs controlling sugar, amino acids, N-glycan, carotenoid, vitamin B6, and folate biosynthesis and metabolism. The interaction network analysis further revealed the complexity of quality and aroma formation. The findings provide valuable insights into grain quality and volatiles formation during waxy maize grain development under organic fertilizer substitution.","Zhao X, Chai Q, Yin W, Fan H, He W, Zhao C.",Front Plant Sci,2025
10.1111_pbi.70160,40601794,Identification and application of herbicide-resistant 4-hydroxyphenylpyruvate dioxygenase (HPPD) alleles via directed evolution.,"","Zhao B, Wang Y, Zhou M, Liu X, Li H, Shi Z, Guo Y, Li T, Yang F, Wang R, Zhao J, Liu Y.",Plant Biotechnol J,2025
10.1007_s00122-025-04960-6,40613890,Breeding perspectives on tackling trait genome-to-phenome (G2P) dimensionality using ensemble-based genomic prediction.,"Trait Genome-to-Phenome (G2P) dimensionality and """"breeding context"""" combine to influence the realised prediction skill of different whole genome prediction (WGP) methods. Theory and empirical evidence both suggest there is likely to be """"No Free Lunch"""" for prediction-based breeding. Ensembles of diverse sets of G2P models provide a framework to expose and investigate the high G2P dimensionality of trait genetic architecture for WGP applications. Artificial Intelligence and Machine Learning (AI-ML) prediction algorithms contribute novel trait G2P model diversity to ensemble-based WGP. Prediction-based breeding leveraging ensembles of G2P models creates new opportunities to identify and design novel paths for genetic gain. Improving our understanding of trait genetic architecture is motivated by creating new opportunities to enhance breeding methodology, create new selection trajectories for crop improvement, and accelerate rates of genetic gain. With access to high-throughput sequencing, phenotyping and envirotyping technologies we can model the complex multidimensional relationships between sequence variation and trait phenotypic variation that are under the influences of selection. Using the framework of the diversity prediction theorem, we consider applications of ensembles of diverse trait genome-to-phenome (G2P) models. Crop growth models (CGM) are an example of a hierarchical framework for studying the influences of quantitative trait loci (QTL) within trait networks and their interactions with different environments to determine yield. Hybrid CGM-G2P models combine elements of CGMs, to understand how trait networks influence crop yield performance, with trait G2P models, to understand influences of trait genetic architecture on selection trajectories. We discuss hybrid CGM-G2P models and their potential applications to enhance ensemble-based prediction. Multi-environment trials conducted across breeding cycles can be designed to include contrasting environments to expose the different CGM-G2P dimensions of the trait by environment interactions that are influential on selection trajectories. Artificial intelligence and machine learning (AI-ML) algorithms can be applied as components of ensembles to improve gene discovery and quantification of allele effects for traits to enhance G2P prediction applications. We use the trait flowering time in the maize TeoNAM experiment to illustrate and motivate further investigations of how to leverage ensembles of G2P models for prediction-based breeding.","Cooper M, Tomura S, Wilkinson MJ, Powell O, Messina CD.",Theor Appl Genet,2025
10.1002_pei3.70073,40727453,Silicon-Mediated Mitigation of Salt Stress in Maize Plants.,"High soil salinity affects plant growth, yield, and water use efficiency, leading to drought and ion toxicity. Silicon (Si), a crucial element in soil, can mitigate such stress. Si neutralizes harmful impacts, reduces Na+ uptake, and promotes plant growth. It benefits higher plants like grasses and cultivated crops. However, its role in maize cultivars is rarely reported. The present study aimed to evaluate the impact of exogenous Si application on maize plant growth, physiology, gene activation, and phytohormonal regulation under salinity stress. Therefore, a hydroponic experiment was conducted to study the impact of salt (100 mM NaCl) on two different maize varieties, the salt-sensitive Jalal and the salt-tolerant Iqbal, along with and without Si enrichment in pots or Si foliar spray. Our findings revealed that various phenotypical growth parameters as well as physiological parameters were significantly affected due to salt stress. However, the presence of Si mitigated the stress responses in both varieties. Moreover, we found that Si application reduced the NaCl-induced effects on abscisic acid and jasmonates in both varieties. Based on our findings, we concluded that Si application may lead to a reduction of NaCl-mediated salt stress on maize plants and help the plant to grow better.","Mahmood MZ, Shahzad M, Nauman M, Abbasi AM, Reichelt M, Mithöfer A.",Plant Environ Interact,2025
10.1093_aob_mcaf180,40795040,"Responses of maize roots, rhizosphere enzyme kinetics and prokaryote diversity to alternating precipitation: insights from a three-year field study.","BACKGROUND: Understanding how annual weather variation, including droughts, affects plant roots and rhizosphere prokaryote dynamics in different years is essential for predicting plant responses to climate fluctuations. This study aimed to investigate the effects of alternating dry and moist years on maize root gene expression and rhizosphere prokaryote composition, and to reveal interactions between the two. METHODS: Zea mays B73 wild-type (WT) and a root hair-deficient mutant (rth3) were grown on two substrates during a 3-year field experiment with alternating precipitation, designated as dry, moist and dry. Root gene expression was analysed between the two dry years and the moist year, supported by superoxide dismutase activity. The rhizosphere was analysed by measuring the enzyme kinetic parameters β-glucosidase, acid phosphatase, leucine aminopeptidase and N-acetylglucosaminidase, accompanied by the 16S rRNA-based and 1-aminocyclopropane-1-carboxylate deaminase (acdS+)-based microbial community. KEY RESULTS: Year was the main driver of root gene expression and the 16S rRNA-based microbial community, with a distinct pattern of drought-responsive genes between dry years and the moist year. Substrate was the main driver of the acdS+-based microbial community and influenced root gene expression and the 16S rRNA-based microbial community, indicating interactive effects between maize roots and rhizosphere prokaryotes. The effect of year and substrate on enzyme kinetics was enzyme-specific. Root hair presence had a marginal effect. CONCLUSIONS: This study highlights the role of annual weather variation in shaping root gene expression, rhizosphere prokaryotes and enzyme kinetics and underlines the role of substrate in structuring acdS+-based microbial communities. Our results suggest that plant-microbe interactions are highly sensitive to precipitation variability and might be influenced by repeated maize planting. They emphasize the importance of precipitation history in shaping plant-microbe interactions, which can serve as a basis for drought resilience strategies in agriculture.","Würsig H, Yim B, Martín Roldán M, Ghaderi N, Stoll F, Bouffaud ML, Vetterlein D, Reitz T, Blagodatskaya E, Smalla K, Tarkka M.",Ann Bot,2025
10.1002_tpg2.70100,40851219,Phenome-to-genome insights for evaluating root system architecture in field studies of maize.,"Understanding the genetic basis of root system architecture (RSA) in crops requires innovative approaches that enable both high-throughput and precise phenotyping in field conditions. In this study, we evaluated multiple phenotyping and analytical frameworks for quantifying RSA in mature, field-grown maize in three field experiments. We used forward and reverse genetic approaches to evaluate >1700 maize root crowns, including a diversity panel, a biparental mapping population, and maize mutant and wild-type alleles at two known RSA genes, DEEPER ROOTING 1 (DRO1) and Rootless1 (Rt1). We show the utility of increasing the dimensionality of traditional two-dimensional (2D) techniques, referred to as the """"2D multi-view"""" method, to improve the capture of whole root system information for mapping genetic variation influencing RSA. Comparison of univariate and multivariate genome-wide association study (GWAS) approaches revealed that multivariate traits were effective at dissecting complex RSA phenotypes and identifying pleiotropic quantitative trait loci (QTLs). Overall, three-dimensional (3D) root models generated from X-ray computed tomography and digital phenotyping captured a larger proportion of RSA trait variations compared to other methods of root phenotyping, as evidenced by both genome-wide and single-gene analyses. Among the individual root traits, root pulling force emerged as a highly heritable estimate of RSA that identified the largest number of shared QTLs with 3D phenotypes. Our study shows that integrating complementary phenotyping technologies helps to provide a more comprehensive understanding of the genetic architecture of RSA in field-grown maize.","Hein KM, Liu AE, Mullen JL, Shao MR, Topp CN, McKay JK.",Plant Genome,2025
